accuracy,dataset,comparison_thr,model,thr,tipo,accuracy_value,TP,FP,FN,TN,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.4_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.751,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.4_with_chi.csv,fake,KNN,0.4,1,0.751,385,134,115,366,0.7418111753371869,0.77,0.7556427870461236,500.0,0.760914760914761,0.732,0.746177370030581,500.0,0.7513629681259739,0.751,0.7509100785383523,1000.0,0.7513629681259739,0.751,0.7509100785383523,1000.0
0.941,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.4_with_chi.csv,fake,RF,0.5,1,0.941,488,47,12,453,0.9121495327102803,0.976,0.9429951690821256,500.0,0.9741935483870968,0.906,0.938860103626943,500.0,0.9431715405486886,0.9410000000000001,0.9409276363545342,1000.0,0.9431715405486887,0.941,0.9409276363545344,1000.0
1.0,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.4_with_chi.csv,fake,DT,0.5,1,1.0,500,0,0,500,1.0,1.0,1.0,500.0,1.0,1.0,1.0,500.0,1.0,1.0,1.0,1000.0,1.0,1.0,1.0,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.4_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.75,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.4_with_chi.csv,fake,KNN,0.5,1,0.75,385,135,115,365,0.7403846153846154,0.77,0.7549019607843137,500.0,0.7604166666666666,0.73,0.7448979591836735,500.0,0.750400641025641,0.75,0.7498999599839936,1000.0,0.7504006410256411,0.75,0.7498999599839935,1000.0
0.737,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,RF,0.1,1,0.737,427,190,73,310,0.6920583468395461,0.854,0.7645478961504029,500.0,0.8093994778067886,0.62,0.7021517553793885,500.0,0.7507289123231673,0.737,0.7333498257648956,1000.0,0.7507289123231674,0.737,0.7333498257648956,1000.0
0.792,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,DT,0.1,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,KNN,0.1,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.737,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,RF,0.2,1,0.737,427,190,73,310,0.6920583468395461,0.854,0.7645478961504029,500.0,0.8093994778067886,0.62,0.7021517553793885,500.0,0.7507289123231673,0.737,0.7333498257648956,1000.0,0.7507289123231674,0.737,0.7333498257648956,1000.0
0.792,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,DT,0.2,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,KNN,0.2,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.737,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,RF,0.3,1,0.737,427,190,73,310,0.6920583468395461,0.854,0.7645478961504029,500.0,0.8093994778067886,0.62,0.7021517553793885,500.0,0.7507289123231673,0.737,0.7333498257648956,1000.0,0.7507289123231674,0.737,0.7333498257648956,1000.0
0.792,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,DT,0.3,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,KNN,0.3,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.737,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,RF,0.4,1,0.737,427,190,73,310,0.6920583468395461,0.854,0.7645478961504029,500.0,0.8093994778067886,0.62,0.7021517553793885,500.0,0.7507289123231673,0.737,0.7333498257648956,1000.0,0.7507289123231674,0.737,0.7333498257648956,1000.0
0.792,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,DT,0.4,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.752,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,KNN,0.4,1,0.752,385,133,115,367,0.7432432432432432,0.77,0.756385068762279,500.0,0.7614107883817427,0.734,0.7474541751527495,500.0,0.752327015812493,0.752,0.7519196219575142,1000.0,0.752327015812493,0.752,0.7519196219575142,1000.0
0.738,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,RF,0.5,1,0.738,427,189,73,311,0.6931818181818182,0.854,0.7652329749103942,500.0,0.8098958333333334,0.622,0.7036199095022625,500.0,0.7515388257575758,0.738,0.7344264422063284,1000.0,0.7515388257575758,0.738,0.7344264422063284,1000.0
0.792,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,DT,0.5,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.753,user_fake_authentic_2class_50000_threshold_1_EXTENDED_0.1_with_chi.csv,fake,KNN,0.5,1,0.753,385,132,115,368,0.7446808510638298,0.77,0.7571288102261554,500.0,0.7619047619047619,0.736,0.7487283825025433,500.0,0.7532928064842959,0.753,0.7529285963643493,1000.0,0.7532928064842959,0.753,0.7529285963643494,1000.0
0.966,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,RF,0.1,1,0.966,494,28,6,472,0.946360153256705,0.988,0.9667318982387475,500.0,0.9874476987447699,0.944,0.9652351738241309,500.0,0.9669039260007375,0.966,0.9659835360314393,1000.0,0.9669039260007375,0.966,0.9659835360314392,1000.0
1.0,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,DT,0.1,1,1.0,500,0,0,500,1.0,1.0,1.0,500.0,1.0,1.0,1.0,500.0,1.0,1.0,1.0,1000.0,1.0,1.0,1.0,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.745,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,KNN,0.1,1,0.745,383,138,117,362,0.7351247600767754,0.766,0.7502448579823702,500.0,0.755741127348643,0.724,0.7395301327885597,500.0,0.7454329437127092,0.745,0.744887495385465,1000.0,0.7454329437127092,0.745,0.744887495385465,1000.0
0.966,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,RF,0.2,1,0.966,494,28,6,472,0.946360153256705,0.988,0.9667318982387475,500.0,0.9874476987447699,0.944,0.9652351738241309,500.0,0.9669039260007375,0.966,0.9659835360314393,1000.0,0.9669039260007375,0.966,0.9659835360314392,1000.0
1.0,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,DT,0.2,1,1.0,500,0,0,500,1.0,1.0,1.0,500.0,1.0,1.0,1.0,500.0,1.0,1.0,1.0,1000.0,1.0,1.0,1.0,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.745,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,KNN,0.2,1,0.745,383,138,117,362,0.7351247600767754,0.766,0.7502448579823702,500.0,0.755741127348643,0.724,0.7395301327885597,500.0,0.7454329437127092,0.745,0.744887495385465,1000.0,0.7454329437127092,0.745,0.744887495385465,1000.0
0.966,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,RF,0.3,1,0.966,494,28,6,472,0.946360153256705,0.988,0.9667318982387475,500.0,0.9874476987447699,0.944,0.9652351738241309,500.0,0.9669039260007375,0.966,0.9659835360314393,1000.0,0.9669039260007375,0.966,0.9659835360314392,1000.0
1.0,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,DT,0.3,1,1.0,500,0,0,500,1.0,1.0,1.0,500.0,1.0,1.0,1.0,500.0,1.0,1.0,1.0,1000.0,1.0,1.0,1.0,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.745,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,KNN,0.3,1,0.745,383,138,117,362,0.7351247600767754,0.766,0.7502448579823702,500.0,0.755741127348643,0.724,0.7395301327885597,500.0,0.7454329437127092,0.745,0.744887495385465,1000.0,0.7454329437127092,0.745,0.744887495385465,1000.0
0.966,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,RF,0.4,1,0.966,494,28,6,472,0.946360153256705,0.988,0.9667318982387475,500.0,0.9874476987447699,0.944,0.9652351738241309,500.0,0.9669039260007375,0.966,0.9659835360314393,1000.0,0.9669039260007375,0.966,0.9659835360314392,1000.0
1.0,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,DT,0.4,1,1.0,500,0,0,500,1.0,1.0,1.0,500.0,1.0,1.0,1.0,500.0,1.0,1.0,1.0,1000.0,1.0,1.0,1.0,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.745,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,KNN,0.4,1,0.745,383,138,117,362,0.7351247600767754,0.766,0.7502448579823702,500.0,0.755741127348643,0.724,0.7395301327885597,500.0,0.7454329437127092,0.745,0.744887495385465,1000.0,0.7454329437127092,0.745,0.744887495385465,1000.0
0.962,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,RF,0.5,1,0.962,492,30,8,470,0.9425287356321839,0.984,0.9628180039138943,500.0,0.9832635983263598,0.94,0.9611451942740287,500.0,0.9628961669792718,0.962,0.9619815990939615,1000.0,0.9628961669792718,0.962,0.9619815990939614,1000.0
1.0,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,DT,0.5,1,1.0,500,0,0,500,1.0,1.0,1.0,500.0,1.0,1.0,1.0,500.0,1.0,1.0,1.0,1000.0,1.0,1.0,1.0,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.742,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.5_with_chi.csv,fake,KNN,0.5,1,0.742,380,138,120,362,0.7335907335907336,0.76,0.7465618860510805,500.0,0.7510373443983402,0.724,0.7372708757637475,500.0,0.7423140389945369,0.742,0.7419163809074141,1000.0,0.7423140389945369,0.742,0.7419163809074141,1000.0
0.884,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,RF,0.1,1,0.884,477,93,23,407,0.8368421052631579,0.954,0.891588785046729,500.0,0.9465116279069767,0.814,0.875268817204301,500.0,0.8916768665850674,0.8839999999999999,0.883428801125515,1000.0,0.8916768665850673,0.884,0.883428801125515,1000.0
0.831,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,DT,0.1,1,0.831,448,117,52,383,0.7929203539823009,0.896,0.8413145539906103,500.0,0.8804597701149425,0.766,0.8192513368983957,500.0,0.8366900620486217,0.831,0.830282945444503,1000.0,0.8366900620486217,0.831,0.830282945444503,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,KNN,0.1,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.884,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,RF,0.2,1,0.884,477,93,23,407,0.8368421052631579,0.954,0.891588785046729,500.0,0.9465116279069767,0.814,0.875268817204301,500.0,0.8916768665850674,0.8839999999999999,0.883428801125515,1000.0,0.8916768665850673,0.884,0.883428801125515,1000.0
0.831,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,DT,0.2,1,0.831,448,117,52,383,0.7929203539823009,0.896,0.8413145539906103,500.0,0.8804597701149425,0.766,0.8192513368983957,500.0,0.8366900620486217,0.831,0.830282945444503,1000.0,0.8366900620486217,0.831,0.830282945444503,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,KNN,0.2,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.884,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,RF,0.3,1,0.884,477,93,23,407,0.8368421052631579,0.954,0.891588785046729,500.0,0.9465116279069767,0.814,0.875268817204301,500.0,0.8916768665850674,0.8839999999999999,0.883428801125515,1000.0,0.8916768665850673,0.884,0.883428801125515,1000.0
0.831,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,DT,0.3,1,0.831,448,117,52,383,0.7929203539823009,0.896,0.8413145539906103,500.0,0.8804597701149425,0.766,0.8192513368983957,500.0,0.8366900620486217,0.831,0.830282945444503,1000.0,0.8366900620486217,0.831,0.830282945444503,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,KNN,0.3,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.884,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,RF,0.4,1,0.884,477,93,23,407,0.8368421052631579,0.954,0.891588785046729,500.0,0.9465116279069767,0.814,0.875268817204301,500.0,0.8916768665850674,0.8839999999999999,0.883428801125515,1000.0,0.8916768665850673,0.884,0.883428801125515,1000.0
0.831,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,DT,0.4,1,0.831,448,117,52,383,0.7929203539823009,0.896,0.8413145539906103,500.0,0.8804597701149425,0.766,0.8192513368983957,500.0,0.8366900620486217,0.831,0.830282945444503,1000.0,0.8366900620486217,0.831,0.830282945444503,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.754,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,KNN,0.4,1,0.754,386,132,114,368,0.7451737451737451,0.772,0.7583497053045186,500.0,0.7634854771784232,0.736,0.7494908350305499,500.0,0.7543296111760842,0.754,0.7539202701675343,1000.0,0.7543296111760842,0.754,0.7539202701675343,1000.0
0.884,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,RF,0.5,1,0.884,479,95,21,405,0.8344947735191638,0.958,0.8919925512104283,500.0,0.9507042253521126,0.81,0.8747300215982722,500.0,0.8925994994356382,0.884,0.8833612864043503,1000.0,0.8925994994356382,0.884,0.8833612864043503,1000.0
0.831,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,DT,0.5,1,0.831,448,117,52,383,0.7929203539823009,0.896,0.8413145539906103,500.0,0.8804597701149425,0.766,0.8192513368983957,500.0,0.8366900620486217,0.831,0.830282945444503,1000.0,0.8366900620486217,0.831,0.830282945444503,1000.0
0.54,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,SVC,0.5,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.753,user_fake_authentic_2class_50000_threshold_0_EXTENDED_0.2_with_chi.csv,fake,KNN,0.5,1,0.753,386,133,114,367,0.74373795761079,0.772,0.7576054955839058,500.0,0.762993762993763,0.734,0.7482161060142711,500.0,0.7533658603022765,0.753,0.7529108007990885,1000.0,0.7533658603022765,0.753,0.7529108007990885,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,RF,0.1,1,0.802,434,132,66,368,0.7667844522968198,0.868,0.8142589118198874,500.0,0.847926267281106,0.736,0.7880085653104925,500.0,0.8073553597889629,0.802,0.80113373856519,1000.0,0.8073553597889629,0.802,0.80113373856519,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,DT,0.1,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,SVC,0.1,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.751,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,KNN,0.1,1,0.751,384,133,116,367,0.7427466150870407,0.768,0.7551622418879056,500.0,0.7598343685300207,0.734,0.7466937945066124,500.0,0.7512904918085307,0.751,0.7509280181972591,1000.0,0.7512904918085307,0.751,0.750928018197259,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,RF,0.2,1,0.802,434,132,66,368,0.7667844522968198,0.868,0.8142589118198874,500.0,0.847926267281106,0.736,0.7880085653104925,500.0,0.8073553597889629,0.802,0.80113373856519,1000.0,0.8073553597889629,0.802,0.80113373856519,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,DT,0.2,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,SVC,0.2,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.751,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,KNN,0.2,1,0.751,384,133,116,367,0.7427466150870407,0.768,0.7551622418879056,500.0,0.7598343685300207,0.734,0.7466937945066124,500.0,0.7512904918085307,0.751,0.7509280181972591,1000.0,0.7512904918085307,0.751,0.750928018197259,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,RF,0.3,1,0.802,434,132,66,368,0.7667844522968198,0.868,0.8142589118198874,500.0,0.847926267281106,0.736,0.7880085653104925,500.0,0.8073553597889629,0.802,0.80113373856519,1000.0,0.8073553597889629,0.802,0.80113373856519,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,DT,0.3,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,SVC,0.3,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
0.751,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,KNN,0.3,1,0.751,384,133,116,367,0.7427466150870407,0.768,0.7551622418879056,500.0,0.7598343685300207,0.734,0.7466937945066124,500.0,0.7512904918085307,0.751,0.7509280181972591,1000.0,0.7512904918085307,0.751,0.750928018197259,1000.0
0.802,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,RF,0.4,1,0.802,434,132,66,368,0.7667844522968198,0.868,0.8142589118198874,500.0,0.847926267281106,0.736,0.7880085653104925,500.0,0.8073553597889629,0.802,0.80113373856519,1000.0,0.8073553597889629,0.802,0.80113373856519,1000.0
0.792,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,DT,0.4,1,0.792,500,208,0,292,0.7062146892655368,1.0,0.8278145695364238,500.0,1.0,0.584,0.7373737373737373,500.0,0.8531073446327684,0.792,0.7825941534550807,1000.0,0.8531073446327685,0.792,0.7825941534550805,1000.0
0.54,user_fake_authentic_2class_50000_threshold_2_EXTENDED_0.4_with_chi.csv,fake,SVC,0.4,1,0.54,499,459,1,41,0.5208768267223383,0.998,0.6844993141289437,500.0,0.9761904761904762,0.082,0.15129151291512916,500.0,0.7485336514564072,0.54,0.4178954135220364,1000.0,0.7485336514564072,0.54,0.41789541352203646,1000.0
